Sensor ID, F8EA1B26FF86,,,,,
Timestamp,2017/10/21 11:36,,,,,
Samples,16382,,,,,
Interval,500ms,,,,,
,,,,,,
Sample #, Temperature, Humidity, Lux, Acc X, Acc Y, Acc Z
12:12:59,29.4,102.5,5,0.56,-0.37,-0.66
12:12:59,29.4,102.4,5,0.61,-0.54,-0.74
12:13:00,29.4,102.5,5,0.59,-0.58,-0.77
12:13:00,29.4,102.5,5,0.53,-0.55,-0.7
12:13:01,29.4,102.5,5,0.49,-0.56,-0.6
12:13:01,29.4,102.5,5,0.5,-0.61,-0.75
12:13:02,29.4,102.5,5,0.5,-0.58,-0.63
12:13:02,29.4,102.5,5,0.49,-0.61,-0.67
12:13:03,29.4,102.5,5,0.47,-0.62,-0.72
12:13:03,29.4,102.5,5,0.49,-0.5,-0.63
12:13:04,29.4,102.5,5,0.53,-0.61,-0.67
12:13:04,29.5,102.5,5,0.47,-0.6,-0.66
12:13:05,29.4,102.5,5,0.42,-0.62,-0.7
12:13:05,29.4,102.5,5,0.5,-0.53,-0.62
12:13:06,29.4,102.5,5,0.63,-0.7,-0.75
12:13:06,29.4,102.5,5,0.41,-0.56,-0.57
12:13:07,29.4,102.5,5,0.52,-0.66,-0.71
12:13:07,29.4,102.5,5,0.52,-0.64,-0.63
12:13:08,29.4,102.5,5,0.52,-0.64,-0.61
12:13:08,29.5,102.5,5,0.53,-0.61,-0.56
12:13:09,29.4,102.5,5,0.67,-0.7,-0.64
12:13:09,29.4,102.5,5,0.4,-0.53,-0.5
12:13:10,29.4,102.5,5,0.47,-0.68,-0.74
12:13:10,29.4,102.5,5,0.44,-0.66,-0.75
12:13:11,29.4,102.5,5,0.47,-0.55,-0.61
12:13:11,29.4,102.5,5,0.46,-0.67,-0.59
12:13:12,29.4,102.5,5,0.37,-0.74,-0.65
12:13:12,29.5,102.5,5,0.3,-0.73,-0.53
12:13:13,29.4,102.5,5,0.43,-0.87,-0.53
12:13:13,29.4,102.5,5,0.47,-0.82,-0.49
12:13:14,29.4,102.5,5,0.47,-0.7,-0.57
12:13:14,29.4,102.5,5,0.48,-0.6,-0.62
12:13:15,29.4,102.5,5,0.62,-0.55,-0.72
12:13:15,29.5,102.5,5,0.68,-0.4,-0.72
12:13:16,29.4,102.5,5,0.75,-0.43,-0.65
12:13:16,29.5,102.5,5,0.53,-0.47,-0.59
12:13:17,29.5,102.5,5,0.38,-0.57,-0.73
12:13:17,29.5,102.5,5,0.43,-0.55,-0.78
12:13:18,29.4,102.6,5,0.33,-0.42,-0.76
12:13:18,29.4,102.5,5,0.35,-0.53,-0.65
12:13:19,29.5,102.5,5,0.44,-0.79,-0.51
12:13:19,29.4,102.5,5,0.3,-0.74,-0.5
12:13:20,29.5,102.6,5,0.39,-0.71,-0.49
12:13:20,29.5,102.6,5,0.42,-0.78,-0.6
12:13:21,29.5,102.5,5,0.4,-0.67,-0.6
12:13:21,29.4,102.5,5,0.48,-0.65,-0.62
12:13:22,29.5,102.6,5,0.47,-0.63,-0.65
12:13:22,29.4,102.6,5,0.49,-0.65,-0.63
12:13:23,29.5,102.6,5,0.49,-0.65,-0.65
12:13:23,29.5,102.6,5,0.47,-0.61,-0.62
12:13:24,29.5,102.6,5,0.52,-0.65,-0.64
12:13:24,29.5,102.5,5,0.46,-0.7,-0.6
12:13:25,29.5,102.5,5,0.42,-0.75,-0.58
12:13:25,29.5,102.5,5,0.4,-0.68,-0.59
12:13:26,29.5,102.6,5,0.5,-0.65,-0.66
12:13:26,29.5,102.6,5,0.46,-0.63,-0.63
12:13:27,29.5,102.6,5,0.42,-0.66,-0.62
12:13:27,29.5,102.6,5,0.44,-0.57,-0.56
12:13:28,29.5,102.6,5,0.45,-0.69,-0.61
12:13:28,29.5,102.6,5,0.51,-0.54,-0.7
12:13:29,29.5,102.6,5,0.5,-0.57,-0.68
12:13:29,29.5,102.6,5,0.48,-0.54,-0.7
12:13:30,29.5,102.6,5,0.47,-0.56,-0.7
12:13:30,29.5,102.6,5,0.47,-0.53,-0.69
12:13:31,29.5,102.6,5,0.26,-0.54,-0.76
12:13:31,29.5,102.6,5,0.42,-0.65,-0.76
12:13:32,29.5,102.6,5,0.44,-0.51,-0.78
12:13:32,29.5,102.6,5,0.34,-0.53,-0.77
12:13:33,29.5,102.6,5,0.66,-0.61,-0.79
12:13:33,29.5,102.6,5,0.53,-0.79,-0.48
12:13:34,29.5,102.6,5,0.47,-0.68,-0.45
12:13:34,29.5,102.6,5,0.57,-0.63,-0.56
12:13:35,29.5,102.6,5,0.56,-0.61,-0.57
12:13:35,29.5,102.6,5,0.57,-0.61,-0.56
12:13:36,29.5,102.6,5,0.54,-0.51,-0.6
12:13:36,29.5,102.6,5,0.57,-0.54,-0.65
12:13:37,29.5,102.6,5,0.68,-0.47,-0.62
12:13:37,29.5,102.6,5,0.6,-0.52,-0.65
12:13:38,29.5,102.6,5,0.54,-0.54,-0.62
12:13:38,29.5,102.6,5,0.58,-0.57,-0.64
12:13:39,29.5,102.6,5,0.58,-0.48,-0.69
12:13:39,29.5,102.6,5,0.58,-0.48,-0.7
12:13:40,29.5,102.6,5,0.62,-0.53,-0.65
12:13:40,29.5,102.6,5,0.54,-0.51,-0.67
12:13:41,29.5,102.6,5,0.55,-0.57,-0.63
12:13:41,29.5,102.6,5,0.53,-0.62,-0.59
12:13:42,29.5,102.6,5,0.48,-0.63,-0.61
12:13:42,29.5,102.6,5,0.52,-0.6,-0.56
12:13:43,29.5,102.6,5,0.54,-0.63,-0.6
12:13:43,29.5,102.6,5,0.51,-0.67,-0.57
12:13:44,29.5,102.6,5,0.46,-0.7,-0.49
12:13:44,29.5,102.6,5,0.53,-0.76,-0.52
12:13:45,29.5,102.6,5,0.57,-0.71,-0.46
12:13:45,29.5,102.6,5,0.56,-0.73,-0.46
12:13:46,29.5,102.6,5,0.5,-0.71,-0.5
12:13:46,29.5,102.6,5,0.56,-0.71,-0.46
12:13:47,29.5,102.6,5,0.58,-0.63,-0.53
12:13:47,29.5,102.6,5,0.58,-0.64,-0.54
12:13:48,29.5,102.6,5,0.59,-0.57,-0.59
12:13:48,29.5,102.6,5,0.57,-0.58,-0.6
12:13:49,29.5,102.6,5,0.55,-0.61,-0.64
12:13:49,29.5,102.6,5,0.55,-0.6,-0.64
12:13:50,29.5,102.6,5,0.53,-0.53,-0.71
12:13:50,29.5,102.6,5,0.2,-0.63,-0.86
12:13:51,29.5,102.6,5,0.09,-0.35,-0.62
12:13:51,29.5,102.6,5,0.47,-0.35,-0.72
12:13:52,29.5,102.6,5,0.59,-0.46,-0.73
12:13:52,29.5,102.7,5,0.56,-0.5,-0.71
12:13:53,29.5,102.7,5,0.73,-0.46,-0.68
12:13:53,29.5,102.7,5,0.56,-0.47,-0.62
12:13:54,29.5,102.7,5,0.62,-0.46,-0.65
12:13:54,29.5,102.6,5,0.58,-0.6,-0.54
12:13:55,29.5,102.7,5,0.53,-0.65,-0.57
12:13:55,29.5,102.7,5,0.55,-0.6,-0.51
12:13:56,29.5,102.7,5,0.61,-0.65,-0.47
12:13:56,29.5,102.7,5,0.53,-0.72,-0.45
12:13:57,29.5,102.7,5,0.5,-0.8,-0.47
12:13:57,29.5,102.7,5,0.5,-0.75,-0.43
12:13:58,29.5,102.7,5,0.6,-0.63,-0.48
12:13:58,29.5,102.7,5,0.64,-0.63,-0.66
12:13:59,29.5,102.7,5,0.49,-0.52,-0.63
12:13:59,29.5,102.7,5,0.65,-0.57,-0.51
12:14:00,29.5,102.7,5,0.52,-0.63,-0.6
12:14:00,29.5,102.7,5,0.61,-0.63,-0.57
12:14:01,29.5,102.7,5,0.53,-0.55,-0.6
12:14:01,29.5,102.7,5,0.55,-0.51,-0.62
12:14:02,29.5,102.7,5,0.57,-0.64,-0.67
12:14:02,29.5,102.7,5,0.53,-0.57,-0.61
12:14:03,29.5,102.7,5,0.55,-0.53,-0.66
12:14:03,29.5,102.7,5,0.57,-0.52,-0.66
12:14:04,29.5,102.7,5,0.55,-0.55,-0.63
12:14:04,29.5,102.7,5,0.54,-0.63,-0.57
12:14:05,29.5,102.7,5,0.52,-0.68,-0.61
12:14:05,29.5,102.7,5,0.54,-0.63,-0.59
12:14:06,29.5,102.7,5,0.53,-0.59,-0.59
12:14:06,29.5,102.7,5,0.52,-0.55,-0.55
12:14:07,29.5,102.7,5,0.52,-0.66,-0.66
12:14:07,29.5,102.7,5,0.58,-0.63,-0.58
12:14:08,29.5,102.7,5,0.68,-0.66,-0.6
12:14:08,29.5,102.7,5,0.57,-0.63,-0.59
12:14:09,29.5,102.7,5,0.56,-0.63,-0.58
12:14:09,29.5,102.7,5,0.55,-0.62,-0.55
12:14:10,29.5,102.7,5,0.58,-0.66,-0.59
12:14:10,29.5,102.7,5,0.55,-0.65,-0.63
12:14:11,29.5,102.7,5,0.51,-0.62,-0.63
12:14:11,29.5,102.7,5,0.55,-0.67,-0.72
12:14:12,29.6,102.7,5,0.55,-0.66,-0.56
12:14:12,29.5,102.7,5,0.44,-0.68,-0.73
12:14:13,29.5,102.7,5,0.59,-0.76,-0.73
12:14:13,29.5,102.7,5,0.56,-0.64,-0.48
12:14:14,29.5,102.7,5,0.51,-0.68,-0.54
12:14:14,29.5,102.7,5,0.44,-0.64,-0.6
12:14:15,29.5,102.7,5,0.55,-0.67,-0.56
12:14:15,29.6,102.8,5,0.41,-0.46,-0.42
12:14:16,29.5,102.7,5,0.54,-0.66,-0.61
12:14:16,29.5,102.7,5,0.58,-0.65,-0.61
12:14:17,29.5,102.8,5,0.48,-0.54,-0.47
12:14:17,29.5,102.7,5,0.45,-0.59,-0.62
12:14:18,29.5,102.8,5,0.47,-0.67,-0.61
12:14:18,29.5,102.8,5,0.49,-0.59,-0.59
12:14:19,29.5,102.7,5,0.47,-0.65,-0.61
12:14:19,29.5,102.7,5,0.53,-0.66,-0.59
12:14:20,29.5,102.8,5,0.61,-0.65,-0.56
12:14:20,29.5,102.8,5,0.58,-0.67,-0.63
12:14:21,29.5,102.8,5,0.54,-0.61,-0.67
12:14:21,29.6,102.8,5,0.48,-0.59,-0.54
12:14:22,29.5,102.8,5,0.55,-0.63,-0.57
12:14:22,29.5,102.8,5,0.53,-0.64,-0.6
12:14:23,29.5,102.8,5,0.49,-0.6,-0.5
12:14:23,29.5,102.8,5,0.52,-0.65,-0.64
12:14:24,29.5,102.8,5,0.56,-0.75,-0.67
12:14:24,29.5,102.8,5,0.6,-0.63,-0.55
12:14:25,29.5,102.8,5,0.54,-0.62,-0.58
12:14:25,29.5,102.8,5,0.41,-0.73,-0.49
12:14:26,29.5,102.8,5,0.35,-0.63,-0.54
12:14:26,29.5,102.7,5,0.38,-0.7,-0.51
12:14:27,29.5,102.8,5,0.48,-0.62,-0.6
12:14:27,29.6,102.8,5,0.51,-0.67,-0.63
12:14:28,29.5,102.8,5,0.62,-0.67,-0.59
12:14:28,29.5,102.8,5,0.72,-0.6,-0.71
12:14:29,29.5,102.8,5,0.56,-0.47,-0.71
12:14:29,29.6,102.7,5,0.57,-0.49,-0.67
12:14:30,29.5,102.8,5,0.62,-0.52,-0.68
12:14:30,29.6,102.8,5,0.6,-0.51,-0.66
12:14:31,29.6,102.8,5,0.58,-0.52,-0.61
12:14:31,29.5,102.8,5,0.55,-0.56,-0.63
12:14:32,29.6,102.8,5,0.59,-0.56,-0.59
12:14:32,29.6,102.8,5,0.56,-0.58,-0.59
12:14:33,29.5,102.8,5,0.47,-0.59,-0.57
12:14:33,29.5,102.8,5,0.62,-0.77,-0.61
12:14:34,29.6,102.8,5,0.56,-0.59,-0.52
12:14:34,29.6,102.8,5,0.57,-0.69,-0.64
12:14:35,29.6,102.8,5,0.58,-0.61,-0.58
12:14:35,29.6,102.8,5,0.55,-0.65,-0.54
12:14:36,29.5,102.8,5,0.5,-0.59,-0.49
12:14:36,29.6,102.8,5,0.59,-0.68,-0.59
12:14:37,29.6,102.9,5,0.39,-0.79,-0.61
12:14:37,29.5,102.8,5,0.5,-0.77,-0.41
12:14:38,29.6,102.9,5,0.42,-0.76,-0.38
12:14:38,29.6,102.8,5,0.43,-0.74,-0.43
12:14:39,29.6,102.9,5,0.41,-0.75,-0.36
12:14:39,29.6,102.9,5,0.41,-0.88,-0.49
12:14:40,29.6,102.9,5,0.43,-0.7,-0.5
12:14:40,29.6,102.9,5,0.46,-0.81,-0.46
12:14:41,29.6,102.9,5,0.55,-0.64,-0.59
12:14:41,29.6,102.8,5,0.55,-0.63,-0.59
12:14:42,29.6,102.9,5,0.57,-0.62,-0.6
12:14:42,29.6,102.9,5,0.57,-0.59,-0.57
12:14:43,29.6,102.9,5,0.58,-0.62,-0.56
12:14:43,29.6,102.9,5,0.53,-0.64,-0.56
12:14:44,29.6,102.8,5,0.57,-0.61,-0.54
12:14:44,29.6,102.9,5,0.63,-0.6,-0.52
12:14:45,29.6,102.8,5,0.75,-0.46,-0.57
12:14:45,29.6,102.8,5,0.85,-0.44,-0.44
12:14:46,29.6,102.9,5,0.73,-0.55,-0.54
12:14:46,29.6,102.8,5,0.85,-0.54,-0.49
12:14:47,29.6,102.9,5,0.57,-0.42,-0.67
12:14:47,29.6,102.9,5,0.54,-0.45,-0.65
12:14:48,29.6,102.9,5,0.42,-0.43,-0.75
12:14:48,29.6,102.9,5,0.52,-0.43,-0.7
12:14:49,29.6,102.9,5,0.55,-0.41,-0.56
12:14:49,29.6,102.9,5,0.59,-0.48,-0.7
12:14:50,29.6,102.9,5,0.55,-0.49,-0.67
12:14:50,29.6,102.9,5,0.6,-0.59,-0.66
12:14:51,29.6,102.9,5,0.56,-0.55,-0.68
12:14:51,29.6,102.9,5,0.58,-0.62,-0.61
12:14:52,29.6,102.9,5,0.56,-0.63,-0.64
12:14:52,29.6,102.9,5,0.52,-0.55,-0.57
12:14:53,29.6,102.9,5,0.47,-0.51,-0.51
12:14:53,29.6,102.9,5,0.5,-0.51,-0.63
12:14:54,29.6,102.9,5,0.54,-0.6,-0.64
12:14:54,29.6,102.9,5,0.52,-0.6,-0.62
12:14:55,29.6,102.9,5,0.51,-0.57,-0.59
12:14:55,29.6,102.9,5,0.41,-0.47,-0.46
12:14:56,29.6,102.9,5,0.48,-0.57,-0.54
12:14:56,29.6,102.9,5,0.47,-0.67,-0.66
12:14:57,29.6,102.9,5,0.45,-0.67,-0.71
12:14:57,29.6,102.9,5,0.44,-0.67,-0.67
12:14:58,29.6,102.9,5,0.43,-0.67,-0.65
12:14:58,29.6,102.9,5,0.4,-0.56,-0.51
12:14:59,29.6,102.9,5,0.45,-0.55,-0.57
12:14:59,29.6,102.9,5,0.43,-0.69,-0.7
12:15:00,29.6,102.9,5,0.52,-0.57,-0.6
12:15:00,29.6,102.9,5,0.48,-0.61,-0.64
12:15:01,29.6,102.9,5,0.55,-0.6,-0.59
12:15:01,29.6,102.9,5,0.47,-0.55,-0.65
12:15:02,29.6,102.9,5,0.44,-0.51,-0.62
12:15:02,29.6,102.9,5,0.51,-0.53,-0.57
12:15:03,29.6,102.9,5,0.51,-0.6,-0.62
12:15:03,29.6,102.9,5,0.54,-0.61,-0.7
12:15:04,29.6,103,5,0.56,-0.62,-0.69
12:15:04,29.6,102.9,5,0.58,-0.55,-0.62
12:15:05,29.6,103,5,0.5,-0.45,-0.51
12:15:05,29.6,103,5,0.5,-0.52,-0.55
12:15:06,29.6,103,5,0.59,-0.6,-0.64
12:15:06,29.6,103,5,0.6,-0.59,-0.64
12:15:07,29.6,103,5,0.51,-0.56,-0.55
12:15:07,29.6,103,5,0.54,-0.6,-0.6
12:15:08,29.6,103,5,0.51,-0.62,-0.61
12:15:08,29.6,103,5,0.54,-0.64,-0.62
12:15:09,29.6,103,5,0.5,-0.58,-0.57
12:15:09,29.6,103,5,0.56,-0.7,-0.72
12:15:10,29.6,103,5,0.46,-0.74,-0.71
12:15:10,29.6,103,5,0.45,-0.74,-0.76
12:15:11,29.6,103,5,0.52,-0.64,-0.64
12:15:11,29.6,103,5,0.41,-0.74,-0.72
12:15:12,29.6,103,5,0.51,-0.73,-0.61
12:15:12,29.6,103,5,0.46,-0.8,-0.57
12:15:13,29.6,103,5,0.51,-0.74,-0.54
12:15:13,29.6,103,5,0.51,-0.71,-0.54
12:15:14,29.6,103,5,0.48,-0.66,-0.43
12:15:14,29.6,103,5,0.42,-0.63,-0.36
12:15:15,29.6,103,5,0.47,-0.66,-0.4
12:15:15,29.6,103,5,0.52,-0.75,-0.44
12:15:16,29.6,103,5,0.56,-0.75,-0.43
12:15:16,29.6,103,5,0.46,-0.75,-0.45
12:15:17,29.6,103,5,0.47,-0.78,-0.48
12:15:17,29.6,103,5,0.3,-0.76,-0.58
12:15:18,29.6,103,5,0.34,-0.74,-0.64
12:15:18,29.6,103,5,0.36,-0.71,-0.67
12:15:19,29.6,103,5,0.22,-0.73,-0.71
12:15:19,29.6,103,5,0.32,-0.72,-0.76
12:15:20,29.6,103,5,0.3,-0.63,-0.76
12:15:20,29.6,103,5,0.31,-0.56,-0.87
12:15:21,29.6,103,5,0.39,-0.47,-0.79
12:15:21,29.6,103,5,0.63,-0.44,-0.75
12:15:22,29.6,103,5,0.43,-0.44,-0.69
12:15:22,29.6,103.1,5,0.42,-0.57,-0.8
12:15:23,29.6,103,5,0.4,-0.49,-0.73
12:15:23,29.6,103,5,0.57,-0.49,-0.64
12:15:24,29.6,103,5,0.62,-0.56,-0.58
12:15:24,29.6,103,5,0.56,-0.66,-0.58
12:15:25,29.6,103,5,0.53,-0.75,-0.7
12:15:25,29.6,103,5,0.52,-0.71,-0.48
12:15:26,29.6,103,5,0.65,-0.63,-0.49
12:15:26,29.6,103.1,5,0.59,-0.68,-0.45
12:15:27,29.6,103.1,5,0.58,-0.7,-0.43
12:15:27,29.6,103.1,5,0.4,-0.83,-0.43
12:15:28,29.6,103,5,0.59,-0.66,-0.46
12:15:28,29.6,103.1,5,0.48,-0.71,-0.51
12:15:29,29.6,103.1,5,0.53,-0.59,-0.56
12:15:29,29.6,103.1,5,0.54,-0.65,-0.51
12:15:30,29.6,103.1,5,0.53,-0.61,-0.65
12:15:30,29.6,103.1,5,0.59,-0.58,-0.59
12:15:31,29.6,103.1,5,0.65,-0.69,-0.57
12:15:31,29.6,103.1,5,0.5,-0.54,-0.58
12:15:32,29.6,103.1,5,0.54,-0.65,-0.54
12:15:32,29.6,103.1,5,0.52,-0.61,-0.59
12:15:33,29.6,103.1,5,0.59,-0.66,-0.52
12:15:33,29.6,103.1,5,0.57,-0.7,-0.5
12:15:34,29.6,103.1,5,0.61,-0.6,-0.57
12:15:34,29.6,103.1,5,0.63,-0.64,-0.51
12:15:35,29.6,103.1,5,0.56,-0.69,-0.51
12:15:35,29.6,103.1,5,0.61,-0.64,-0.52
12:15:36,29.6,103.1,5,0.62,-0.6,-0.5
12:15:36,29.6,103.1,5,0.63,-0.61,-0.49
12:15:37,29.6,103.1,5,0.61,-0.56,-0.55
12:15:37,29.6,103.1,5,0.69,-0.51,-0.62
12:15:38,29.6,103.1,5,0.62,-0.61,-0.57
12:15:38,29.6,103.1,5,0.62,-0.59,-0.53
12:15:39,29.6,103.1,5,0.6,-0.46,-0.63
12:15:39,29.7,103.1,5,0.69,-0.4,-0.65
12:15:40,29.6,103.1,5,0.58,-0.63,-0.54
12:15:40,29.6,103.1,5,0.82,-0.26,-0.59
12:15:41,29.6,103.1,5,0.72,-0.48,-0.52
12:15:41,29.6,103.1,5,0.86,-0.35,-0.43
12:15:42,29.6,103.1,5,0.82,-0.66,-0.3
12:15:42,29.6,103.1,5,0.63,-0.51,-0.44
12:15:43,29.6,103.1,5,0.66,-0.41,-0.62
12:15:43,29.6,103.1,5,0.71,-0.45,-0.58
12:15:44,29.6,103.1,5,0.52,-0.33,-0.59
12:15:44,29.6,103.2,5,0.62,-0.49,-0.74
12:15:45,29.6,103.2,5,0.69,-0.47,-0.62
12:15:45,29.6,103.1,5,0.61,-0.48,-0.68
12:15:46,29.6,103.2,5,0.64,-0.53,-0.6
12:15:46,29.7,103.2,5,0.53,-0.55,-0.59
12:15:47,29.6,103.2,5,0.59,-0.55,-0.64
12:15:47,29.6,103.1,5,0.56,-0.56,-0.64
12:15:48,29.7,103.2,5,0.55,-0.51,-0.6
12:15:48,29.6,103.2,5,0.46,-0.54,-0.49
12:15:49,29.6,103.2,5,0.58,-0.63,-0.63
12:15:49,29.6,103.2,5,0.55,-0.63,-0.58
12:15:50,29.6,103.2,5,0.55,-0.69,-0.69
12:15:50,29.6,103.2,5,0.58,-0.56,-0.58
12:15:51,29.6,103.2,5,0.55,-0.63,-0.62
12:15:51,29.6,103.2,5,0.5,-0.47,-0.48
12:15:52,29.6,103.2,5,0.52,-0.67,-0.58
12:15:52,29.7,103.2,5,0.57,-0.62,-0.54
12:15:53,29.7,103.2,5,0.55,-0.67,-0.56
12:15:53,29.7,103.2,5,0.62,-0.71,-0.59
12:15:54,29.6,103.2,5,0.5,-0.73,-0.6
12:15:54,29.6,103.2,5,0.55,-0.69,-0.59
12:15:55,29.7,103.2,5,0.49,-0.68,-0.49
12:15:55,29.6,103.2,5,0.46,-0.79,-0.54
12:15:56,29.7,103.2,5,0.32,-0.73,-0.51
12:15:56,29.7,103.2,5,0.22,-0.65,-0.66
12:15:57,29.7,103.2,5,0.09,-0.82,-0.72
12:15:57,29.6,103.2,5,0.17,-0.76,-0.78
12:15:58,29.6,103.2,5,0.22,-0.72,-0.77
12:15:58,29.7,103.2,5,0.24,-0.62,-0.77
12:15:59,29.7,103.2,5,0.33,-0.53,-0.81
12:15:59,29.7,103.2,5,0.36,-0.45,-0.79
12:16:00,29.6,103.2,5,0.53,-0.48,-0.81
12:16:00,29.6,103.2,5,0.46,-0.46,-0.77
12:16:01,29.6,103.2,5,0.55,-0.48,-0.68
12:16:01,29.7,103.2,5,0.6,-0.41,-0.7
12:16:02,29.7,103.2,5,0.59,-0.44,-0.68
12:16:02,29.7,103.2,5,0.56,-0.43,-0.66
12:16:03,29.7,103.2,5,0.63,-0.55,-0.68
12:16:03,29.7,103.2,5,0.61,-0.5,-0.7
12:16:04,29.6,103.2,5,0.52,-0.55,-0.68
12:16:04,29.6,103.2,5,0.52,-0.5,-0.64
12:16:05,29.7,103.2,5,0.55,-0.6,-0.63
12:16:05,29.6,103.2,5,0.54,-0.56,-0.48
12:16:06,29.7,103.2,5,0.5,-0.6,-0.6
12:16:06,29.7,103.3,5,0.55,-0.63,-0.61
12:16:07,29.7,103.3,5,0.49,-0.69,-0.66
12:16:07,29.7,103.3,5,0.49,-0.56,-0.6
12:16:08,29.7,103.3,5,0.49,-0.59,-0.6
12:16:08,29.7,103.3,5,0.53,-0.61,-0.58
12:16:09,29.7,103.3,5,0.52,-0.6,-0.56
12:16:09,29.7,103.3,5,0.52,-0.61,-0.58
12:16:10,29.7,103.3,5,0.51,-0.6,-0.6
12:16:10,29.6,103.3,5,0.52,-0.59,-0.6
12:16:11,29.7,103.3,5,0.54,-0.59,-0.59
12:16:11,29.7,103.3,5,0.58,-0.58,-0.6
12:16:12,29.7,103.3,5,0.55,-0.62,-0.61
12:16:12,29.7,103.3,5,0.46,-0.64,-0.6
12:16:13,29.7,103.3,5,0.49,-0.64,-0.55
12:16:13,29.7,103.3,5,0.54,-0.74,-0.58
12:16:14,29.7,103.3,5,0.58,-0.62,-0.52
12:16:14,29.7,103.3,5,0.5,-0.6,-0.45
12:16:15,29.7,103.3,5,0.55,-0.64,-0.57
12:16:15,29.7,103.3,5,0.49,-0.72,-0.53
12:16:16,29.7,103.3,5,0.58,-0.64,-0.6
12:16:16,29.7,103.3,5,0.47,-0.78,-0.47
12:16:17,29.7,103.3,5,0.46,-0.83,-0.44
12:16:17,29.7,103.3,5,0.45,-0.8,-0.49
12:16:18,29.7,103.3,5,0.47,-0.82,-0.46
12:16:18,29.7,103.3,5,0.47,-0.83,-0.45
12:16:19,29.7,103.3,5,0.45,-0.85,-0.4
12:16:19,29.7,103.3,5,0.46,-0.87,-0.37
12:16:20,29.7,103.3,5,0.46,-0.82,-0.45
12:16:20,29.7,103.3,5,0.6,-0.64,-0.5
12:16:21,29.7,103.3,5,0.64,-0.62,-0.5
12:16:21,29.7,103.3,5,0.59,-0.6,-0.53
12:16:22,29.7,103.3,5,0.63,-0.6,-0.58
12:16:22,29.7,103.3,5,0.45,-0.85,-0.47
12:16:23,29.7,103.3,5,0.42,-0.79,-0.47
12:16:23,29.7,103.3,5,0.55,-0.58,-0.59
12:16:24,29.7,103.3,5,0.62,-0.57,-0.61
12:16:24,29.7,103.3,5,0.52,-0.62,-0.53
12:16:25,29.7,103.4,5,0.53,-0.67,-0.56
12:16:25,29.7,103.3,5,0.54,-0.61,-0.48
12:16:26,29.7,103.4,5,0.6,-0.6,-0.54
12:16:26,29.7,103.3,5,0.6,-0.6,-0.54
12:16:27,29.7,103.4,5,0.59,-0.6,-0.55
12:16:27,29.7,103.4,5,0.58,-0.6,-0.55
12:16:28,29.7,103.4,5,0.59,-0.6,-0.55
12:16:28,29.7,103.3,5,0.65,-0.53,-0.59
12:16:29,29.7,103.4,5,0.56,-0.65,-0.52
12:16:29,29.7,103.4,5,0.61,-0.57,-0.53
12:16:30,29.7,103.4,5,0.64,-0.54,-0.57
12:16:30,29.7,103.4,5,0.73,-0.37,-0.67
12:16:31,29.7,103.4,5,0.79,-0.4,-0.56
12:16:31,29.7,103.4,5,0.8,-0.43,-0.47
12:16:32,29.7,103.4,5,0.85,-0.49,-0.44
12:16:32,29.7,103.4,5,0.72,-0.51,-0.6
12:16:33,29.7,103.4,5,0.83,-0.41,-0.52
12:16:33,29.7,103.4,5,0.8,-0.44,-0.46
12:16:34,29.7,103.4,5,0.61,-0.48,-0.7
12:16:34,29.7,103.4,5,0.65,-0.42,-0.7
12:16:35,29.7,103.4,5,0.6,-0.51,-0.76
12:16:35,29.7,103.4,5,0.59,-0.51,-0.63
12:16:36,29.7,103.4,5,0.62,-0.45,-0.53
12:16:36,29.7,103.4,5,0.61,-0.6,-0.63
12:16:37,29.7,103.4,5,0.57,-0.63,-0.57
12:16:37,29.7,103.4,5,0.59,-0.63,-0.63
12:16:38,29.7,103.4,5,0.53,-0.6,-0.57
12:16:38,29.7,103.4,5,0.54,-0.65,-0.62
12:16:39,29.7,103.4,5,0.53,-0.66,-0.57
12:16:39,29.7,103.4,5,0.52,-0.68,-0.57
12:16:40,29.7,103.4,5,0.5,-0.68,-0.56
12:16:40,29.7,103.4,5,0.54,-0.71,-0.61
12:16:41,29.7,103.4,5,0.54,-0.69,-0.57
12:16:41,29.7,103.4,5,0.49,-0.66,-0.59
12:16:42,29.7,103.4,5,0.47,-0.71,-0.56
12:16:42,29.7,103.4,5,0.43,-0.78,-0.48
12:16:43,29.7,103.4,5,0.49,-0.81,-0.46
12:16:43,29.7,103.4,5,0.5,-0.72,-0.48
12:16:44,29.7,103.4,5,0.47,-0.76,-0.51
12:16:44,29.7,103.4,5,0.51,-0.69,-0.49
12:16:45,29.7,103.4,5,0.51,-0.7,-0.55
12:16:45,29.7,103.5,5,0.44,-0.67,-0.49
12:16:46,29.7,103.4,5,0.61,-0.83,-0.58
12:16:46,29.7,103.5,5,0.47,-0.7,-0.57
12:16:47,29.7,103.4,5,0.42,-0.69,-0.57
12:16:47,29.7,103.4,5,0.47,-0.68,-0.55
12:16:48,29.7,103.5,5,0.49,-0.71,-0.58
12:16:48,29.7,103.4,5,0.51,-0.72,-0.53
12:16:49,29.7,103.5,5,0.51,-0.74,-0.57
12:16:49,29.7,103.5,5,0.48,-0.66,-0.56
12:16:50,29.7,103.5,5,0.5,-0.68,-0.54
12:16:50,29.7,103.5,5,0.47,-0.73,-0.53
12:16:51,29.7,103.5,5,0.47,-0.72,-0.54
